datetime	Q_tot	Q_turb	Q_spillsluice
02-23-1951	 2357	 2357	    0
02-24-1951	 1755	 1755	    0
02-25-1951	  745	  745	    0
02-26-1951	 2845	 2845	    0
02-27-1951	  695	  695	    0
02-28-1951	  251	  251	    0
03-01-1951	  609	  609	    0
03-02-1951	    0	    0	    0
03-03-1951	    0	    0	    0
03-04-1951	  411	  411	    0
03-05-1951	 1727	 1727	    0
03-06-1951	    0	    0	    0
03-07-1951	    0	    0	    0
03-08-1951	    0	    0	    0
03-09-1951	    0	    0	    0
03-10-1951	   51	   51	    0
03-11-1951	  461	  461	    0
03-12-1951	 1840	 1840	    0
03-13-1951	  580	  580	    0
03-14-1951	 1260	 1260	    0
03-15-1951	  456	  456	    0
03-16-1951	    0	    0	    0
03-17-1951	    0	    0	    0
03-18-1951	    0	    0	    0
03-19-1951	    0	    0	    0
03-20-1951	  142	  142	    0
03-21-1951	  133	  133	    0
03-22-1951	    0	    0	    0
03-23-1951	    0	    0	    0
03-24-1951	    0	    0	    0
03-25-1951	    0	    0	    0
03-26-1951	 4259	 4259	    0
03-27-1951	 2538	 2538	    0
03-28-1951	 2766	 2766	    0
03-29-1951	 1697	 1697	    0
03-30-1951	 2551	 2551	    0
03-31-1951	 1470	 1470	    0
04-01-1951	  218	  218	    0
04-02-1951	 2030	 2030	    0
04-03-1951	 3343	 3343	    0
04-04-1951	 3140	 3140	    0
04-05-1951	 2233	 2233	    0
04-06-1951	 2088	 2088	    0
04-07-1951	    0	    0	    0
04-08-1951	    0	    0	    0
04-09-1951	 3353	 3353	    0
04-10-1951	 2128	 2128	    0
04-11-1951	 2177	 2177	    0
04-12-1951	 1968	 1968	    0
04-13-1951	 2266	 2266	    0
04-14-1951	 1844	 1844	    0
04-15-1951	  289	  289	    0
04-16-1951	 2246	 2246	    0
04-17-1951	 2226	 2226	    0
04-18-1951	 2204	 2204	    0
04-19-1951	 2243	 2243	    0
04-20-1951	 2177	 2177	    0
04-21-1951	 1827	 1827	    0
04-22-1951	  247	  247	    0
04-23-1951	 2164	 2164	    0
04-24-1951	 2122	 2122	    0
04-25-1951	 2129	 2129	    0
04-26-1951	 2079	 2079	    0
04-27-1951	 2025	 2025	    0
04-28-1951	 1965	 1965	    0
04-29-1951	   42	   42	    0
04-30-1951	 3034	 3034	    0
05-01-1951	 2015	 2015	    0
05-02-1951	 2621	 2621	    0
05-03-1951	 2039	 2039	    0
05-04-1951	 4128	 4128	    0
05-05-1951	 1753	 1753	    0
05-06-1951	  193	  193	    0
05-07-1951	 3720	 3720	    0
05-08-1951	 3901	 3901	    0
05-09-1951	 3579	 3579	    0
05-10-1951	 3318	 3318	    0
05-11-1951	 3690	 3690	    0
05-12-1951	 1744	 1744	    0
05-13-1951	  281	  281	    0
05-14-1951	 3878	 3878	    0
05-15-1951	 3534	 3534	    0
05-16-1951	 1276	 1276	    0
05-17-1951	 3516	 3516	    0
05-18-1951	 3569	 3569	    0
05-19-1951	 1796	 1796	    0
05-20-1951	  270	  270	    0
05-21-1951	 3739	 3739	    0
05-22-1951	 3712	 3712	    0
05-23-1951	 3872	 3872	    0
05-24-1951	 4090	 4090	    0
05-25-1951	 4777	 4777	    0
05-26-1951	 2245	 2245	    0
05-27-1951	  329	  329	    0
05-28-1951	 4631	 4631	    0
05-29-1951	 5215	 5215	    0
05-30-1951	 5295	 5295	    0
05-31-1951	 4708	 4708	    0
06-01-1951	 4820	 4820	    0
06-02-1951	 4638	 4638	    0
06-03-1951	 2170	 2170	    0
06-04-1951	 6251	 6251	    0
06-05-1951	 6222	 6222	    0
06-06-1951	 5555	 5555	    0
06-07-1951	 5502	 5502	    0
06-08-1951	 5219	 5219	    0
06-09-1951	 4443	 4443	    0
06-10-1951	 2443	 2443	    0
06-11-1951	 4618	 4618	    0
06-12-1951	 4154	 4154	    0
06-13-1951	 5947	 5947	    0
06-14-1951	 5344	 5344	    0
06-15-1951	 5661	 5661	    0
06-16-1951	 5871	 5871	    0
06-17-1951	 4210	 4210	    0
06-18-1951	 5767	 5767	    0
06-19-1951	 5878	 5878	    0
06-20-1951	 5966	 5966	    0
06-21-1951	 5706	 5706	    0
06-22-1951	 5372	 5372	    0
06-23-1951	 5157	 5157	    0
06-24-1951	 4405	 4405	    0
06-25-1951	 6014	 6014	    0
06-26-1951	 6147	 6147	    0
06-27-1951	 5526	 5526	    0
06-28-1951	 5669	 5669	    0
06-29-1951	 6090	 6090	    0
06-30-1951	 1706	 1706	    0
07-01-1951	 1092	 1092	    0
07-02-1951	  679	  679	    0
07-03-1951	    0	    0	    0
07-04-1951	    0	    0	    0
07-05-1951	    0	    0	    0
07-06-1951	    0	    0	    0
07-07-1951	    0	    0	    0
07-08-1951	    0	    0	    0
07-09-1951	 2262	 2262	    0
07-10-1951	 2379	 2379	    0
07-11-1951	 2370	 2370	    0
07-12-1951	 2177	 2177	    0
07-13-1951	 2041	 2041	    0
07-14-1951	 2357	 2357	    0
07-15-1951	 1904	 1904	    0
07-16-1951	 4071	 4071	    0
07-17-1951	 4776	 4776	    0
07-18-1951	 4594	 4594	    0
07-19-1951	 5346	 5346	    0
07-20-1951	 4424	 4424	    0
07-21-1951	 2324	 2324	    0
07-22-1951	 3631	 3631	    0
07-23-1951	 5330	 5330	    0
07-24-1951	 5115	 5115	    0
07-25-1951	 4737	 4737	    0
07-26-1951	 4938	 4938	    0
07-27-1951	 4889	 4889	    0
07-28-1951	 2562	 2562	    0
07-29-1951	 3333	 3333	    0
07-30-1951	 5078	 5078	    0
07-31-1951	 5002	 5002	    0
08-01-1951	 5223	 5223	    0
08-02-1951	 4939	 4939	    0
08-03-1951	 4946	 4946	    0
08-04-1951	 2615	 2615	    0
08-05-1951	 3572	 3572	    0
08-06-1951	 3730	 3730	    0
08-07-1951	 5221	 5221	    0
08-08-1951	 5110	 5110	    0
08-09-1951	 5574	 5574	    0
08-10-1951	 5162	 5162	    0
08-11-1951	 2742	 2742	    0
08-12-1951	 3092	 3092	    0
08-13-1951	 5193	 5193	    0
08-14-1951	 5261	 5261	    0
08-15-1951	 5319	 5319	    0
08-16-1951	 5251	 5251	    0
08-17-1951	 5245	 5245	    0
08-18-1951	 2639	 2639	    0
08-19-1951	 3390	 3390	    0
08-20-1951	 5369	 5369	    0
08-21-1951	 5234	 5234	    0
08-22-1951	 5277	 5277	    0
08-23-1951	 5261	 5261	    0
08-24-1951	 5308	 5308	    0
08-25-1951	 2875	 2875	    0
08-26-1951	 2734	 2734	    0
08-27-1951	 5443	 5443	    0
08-28-1951	 5566	 5566	    0
08-29-1951	 5294	 5294	    0
08-30-1951	 5537	 5537	    0
08-31-1951	 5322	 5322	    0
09-01-1951	 2684	 2684	    0
09-02-1951	 2659	 2659	    0
09-03-1951	 4736	 4736	    0
09-04-1951	 5168	 5168	    0
09-05-1951	 3984	 3984	    0
09-06-1951	 3467	 3467	    0
09-07-1951	 4365	 4365	    0
09-08-1951	 2826	 2826	    0
09-09-1951	 1922	 1922	    0
09-10-1951	 4192	 4192	    0
09-11-1951	 4097	 4097	    0
09-12-1951	 4981	 4981	    0
09-13-1951	 4195	 4195	    0
09-14-1951	 4637	 4637	    0
09-15-1951	 2398	 2398	    0
09-16-1951	 1793	 1793	    0
09-17-1951	 4430	 4430	    0
09-18-1951	 4919	 4919	    0
09-19-1951	 5247	 5247	    0
09-20-1951	 5668	 5668	    0
09-21-1951	 5488	 5488	    0
09-22-1951	 3174	 3174	    0
09-23-1951	 2571	 2571	    0
09-24-1951	 4445	 4445	    0
09-25-1951	 4317	 4317	    0
09-26-1951	 4507	 4507	    0
09-27-1951	 3574	 3574	    0
09-28-1951	 4287	 4287	    0
09-29-1951	 4592	 4592	    0
09-30-1951	 1958	 1958	    0
10-01-1951	 4995	 4995	    0
10-02-1951	 4924	 4924	    0
10-03-1951	 4845	 4845	    0
10-04-1951	 4379	 4379	    0
10-05-1951	 4948	 4948	    0
10-06-1951	 4446	 4446	    0
10-07-1951	 4053	 4053	    0
10-08-1951	 5030	 5030	    0
10-09-1951	 5427	 5427	    0
10-10-1951	 4659	 4659	    0
10-11-1951	 4755	 4755	    0
10-12-1951	 5645	 5645	    0
10-13-1951	 5530	 5530	    0
10-14-1951	 1185	 1185	    0
10-15-1951	 6253	 6253	    0
10-16-1951	 5455	 5455	    0
10-17-1951	 5539	 5539	    0
10-18-1951	 5677	 5677	    0
10-19-1951	 6188	 6188	    0
10-20-1951	 5266	 5266	    0
10-21-1951	 2498	 2498	    0
10-22-1951	 5921	 5921	    0
10-23-1951	 5544	 5544	    0
10-24-1951	 5612	 5612	    0
10-25-1951	 5711	 5711	    0
10-26-1951	 4758	 4758	    0
10-27-1951	 4741	 4741	    0
10-28-1951	  141	  141	    0
10-29-1951	 5693	 5693	    0
10-30-1951	  335	  335	    0
10-31-1951	 3891	 3891	    0
11-01-1951	 3682	 3682	    0
11-02-1951	 2270	 2270	    0
11-03-1951	 1721	 1721	    0
11-04-1951	 2449	 2449	    0
11-05-1951	 3476	 3476	    0
11-06-1951	 1654	 1654	    0
11-07-1951	 2471	 2471	    0
11-08-1951	 1096	 1096	    0
11-09-1951	 1875	 1875	    0
11-10-1951	  897	  897	    0
11-11-1951	  683	  683	    0
11-12-1951	 3689	 3689	    0
11-13-1951	 3273	 3273	    0
11-14-1951	 2492	 2492	    0
11-15-1951	  650	  650	    0
11-16-1951	  485	  485	    0
11-17-1951	  430	  430	    0
11-18-1951	 1336	 1336	    0
11-19-1951	 2904	 2904	    0
11-20-1951	 2610	 2610	    0
11-21-1951	 1949	 1949	    0
11-22-1951	 2056	 2056	    0
11-23-1951	 2029	 2029	    0
11-24-1951	 4624	 4624	    0
11-25-1951	 2566	 2566	    0
11-26-1951	 6376	 6376	    0
11-27-1951	 6687	 6687	    0
11-28-1951	 6570	 6570	    0
11-29-1951	 6574	 6574	    0
11-30-1951	 6621	 6621	    0
12-01-1951	 6643	 6643	    0
12-02-1951	 3487	 3487	    0
12-03-1951	 6604	 6604	    0
12-04-1951	 5340	 5340	    0
12-05-1951	 5652	 5652	    0
12-06-1951	 5657	 5657	    0
12-07-1951	 5603	 5603	    0
12-08-1951	 1963	 1963	    0
12-09-1951	 3798	 3798	    0
12-10-1951	 4803	 4803	    0
12-11-1951	 5188	 5188	    0
12-12-1951	 6091	 6091	    0
12-13-1951	 6422	 6422	    0
12-14-1951	 6451	 6451	    0
12-15-1951	 7448	 7448	    0
12-16-1951	 5142	 5142	    0
12-17-1951	 7121	 7121	    0
12-18-1951	 8743	 8743	    0
12-19-1951	 8904	 8904	    0
12-20-1951	 8660	 8660	    0
12-21-1951	 8619	 8619	    0
12-22-1951	 9830	 8512	 1318
12-23-1951	13500	 8609	 4891
12-24-1951	16900	 8611	 8289
12-25-1951	18500	 8424	10076
12-26-1951	16600	 8249	 8351
12-27-1951	13600	 8248	 5352
12-28-1951	 9880	 8288	 1592
12-29-1951	 8301	 8301	    0
12-30-1951	 8201	 8201	    0
12-31-1951	 7780	 7780	    0
01-01-1952	 4453	 4453	    0
01-02-1952	 4734	 4734	    0
01-03-1952	 7574	 7574	    0
01-04-1952	 7133	 7133	    0
01-05-1952	 6484	 6484	    0
01-06-1952	 4891	 4891	    0
01-07-1952	 4234	 4234	    0
01-08-1952	 3912	 3912	    0
01-09-1952	 3598	 3598	    0
01-10-1952	 4369	 4369	    0
01-11-1952	 3189	 3189	    0
01-12-1952	 1551	 1551	    0
01-13-1952	 1635	 1635	    0
01-14-1952	 2375	 2375	    0
01-15-1952	 2430	 2430	    0
01-16-1952	 1495	 1495	    0
01-17-1952	    0	    0	    0
01-18-1952	  702	  702	    0
01-19-1952	  325	  325	    0
01-20-1952	    0	    0	    0
01-21-1952	 2270	 2270	    0
01-22-1952	 1531	 1531	    0
01-23-1952	 1696	 1696	    0
01-24-1952	 2329	 2329	    0
01-25-1952	 3140	 3140	    0
01-26-1952	 5605	 5605	    0
01-27-1952	 2542	 2542	    0
01-28-1952	 4864	 4864	    0
01-29-1952	 8284	 8284	    0
01-30-1952	 8146	 8146	    0
01-31-1952	 8168	 8168	    0
02-01-1952	 8260	 8260	    0
02-02-1952	 8170	 8170	    0
02-03-1952	 6216	 6216	    0
02-04-1952	 8654	 8654	    0
02-05-1952	 4780	 4780	    0
02-06-1952	 5949	 5949	    0
02-07-1952	 8442	 8442	    0
02-08-1952	 8511	 8511	    0
02-09-1952	 4365	 4365	    0
02-10-1952	 3518	 3518	    0
02-11-1952	 4388	 4388	    0
02-12-1952	 4191	 4191	    0
02-13-1952	 2428	 2428	    0
02-14-1952	 2327	 2327	    0
02-15-1952	 2661	 2661	    0
02-16-1952	  301	  301	    0
02-17-1952	  382	  382	    0
02-18-1952	 3203	 3203	    0
02-19-1952	 2146	 2146	    0
02-20-1952	 1923	 1923	    0
02-21-1952	 1428	 1428	    0
02-22-1952	 4450	 4450	    0
02-23-1952	 1311	 1311	    0
02-24-1952	  876	  876	    0
02-25-1952	 4366	 4366	    0
02-26-1952	 2369	 2369	    0
02-27-1952	 1917	 1917	    0
02-28-1952	 1254	 1254	    0
02-29-1952	 1032	 1032	    0
03-01-1952	 3219	 3219	    0
03-02-1952	  576	  576	    0
03-03-1952	 4497	 4497	    0
03-04-1952	 3113	 3113	    0
03-05-1952	 1841	 1841	    0
03-06-1952	 1602	 1602	    0
03-07-1952	 1721	 1721	    0
03-08-1952	 1104	 1104	    0
03-09-1952	  666	  666	    0
03-10-1952	 1789	 1789	    0
03-11-1952	  830	  830	    0
03-12-1952	  980	  980	    0
03-13-1952	  229	  229	    0
03-14-1952	 1789	 1789	    0
03-15-1952	 1824	 1824	    0
03-16-1952	    0	    0	    0
03-17-1952	 1156	 1156	    0
03-18-1952	 2141	 2141	    0
03-19-1952	    0	    0	    0
03-20-1952	    0	    0	    0
03-21-1952	    0	    0	    0
03-22-1952	 2433	 2433	    0
03-23-1952	    0	    0	    0
03-24-1952	 1464	 1464	    0
03-25-1952	    0	    0	    0
03-26-1952	    0	    0	    0
03-27-1952	    0	    0	    0
03-28-1952	  239	  239	    0
03-29-1952	    0	    0	    0
03-30-1952	    0	    0	    0
03-31-1952	  501	  501	    0
04-01-1952	  433	  433	    0
04-02-1952	  898	  898	    0
04-03-1952	  524	  524	    0
04-04-1952	  512	  512	    0
04-05-1952	  593	  593	    0
04-06-1952	  511	  511	    0
04-07-1952	  825	  825	    0
04-08-1952	  510	  510	    0
04-09-1952	  156	  156	    0
04-10-1952	  295	  295	    0
04-11-1952	 1916	 1916	    0
04-12-1952	    0	    0	    0
04-13-1952	    0	    0	    0
04-14-1952	 4341	 4341	    0
04-15-1952	 4917	 4917	    0
04-16-1952	 4795	 4795	    0
04-17-1952	 4868	 4868	    0
04-18-1952	 4616	 4616	    0
04-19-1952	 4791	 4791	    0
04-20-1952	    0	    0	    0
04-21-1952	 5066	 5066	    0
04-22-1952	 6705	 6705	    0
04-23-1952	 6379	 6379	    0
04-24-1952	 6891	 6891	    0
04-25-1952	 6858	 6858	    0
04-26-1952	 6878	 6878	    0
04-27-1952	 7142	 7142	    0
04-28-1952	 6858	 6858	    0
04-29-1952	 4264	 4264	    0
04-30-1952	 1414	 1414	    0
05-01-1952	 1635	 1635	    0
05-02-1952	 1451	 1451	    0
05-03-1952	 2379	 2379	    0
05-04-1952	 1892	 1892	    0
05-05-1952	 2392	 2392	    0
05-06-1952	 2407	 2407	    0
05-07-1952	 2278	 2278	    0
05-08-1952	 3033	 3033	    0
05-09-1952	 2806	 2806	    0
05-10-1952	 1350	 1350	    0
05-11-1952	  918	  918	    0
05-12-1952	 3390	 3390	    0
05-13-1952	 5508	 5508	    0
05-14-1952	 5296	 5296	    0
05-15-1952	 2225	 2225	    0
05-16-1952	 4255	 4255	    0
05-17-1952	 4424	 4424	    0
05-18-1952	 2201	 2201	    0
05-19-1952	 4390	 4390	    0
05-20-1952	 4251	 4251	    0
05-21-1952	 2354	 2354	    0
05-22-1952	 3696	 3696	    0
05-23-1952	 1315	 1315	    0
05-24-1952	 1345	 1345	    0
05-25-1952	 1394	 1394	    0
05-26-1952	 4168	 4168	    0
05-27-1952	 3922	 3922	    0
05-28-1952	 2660	 2660	    0
05-29-1952	 4469	 4469	    0
05-30-1952	  865	  865	    0
05-31-1952	 1305	 1305	    0
06-01-1952	 1227	 1227	    0
06-02-1952	 4303	 4303	    0
06-03-1952	 4569	 4569	    0
06-04-1952	 5062	 5062	    0
06-05-1952	 4601	 4601	    0
06-06-1952	 3379	 3379	    0
06-07-1952	 2037	 2037	    0
06-08-1952	 2592	 2592	    0
06-09-1952	 5632	 5632	    0
06-10-1952	 5941	 5941	    0
06-11-1952	 3078	 3078	    0
06-12-1952	 4950	 4950	    0
06-13-1952	 2024	 2024	    0
06-14-1952	 1744	 1744	    0
06-15-1952	  972	  972	    0
06-16-1952	 4805	 4805	    0
06-17-1952	 2549	 2549	    0
06-18-1952	 2068	 2068	    0
06-19-1952	 1894	 1894	    0
06-20-1952	 3470	 3470	    0
06-21-1952	 2703	 2703	    0
06-22-1952	 1249	 1249	    0
06-23-1952	 4573	 4573	    0
06-24-1952	 5023	 5023	    0
06-25-1952	 5040	 5040	    0
06-26-1952	 4771	 4771	    0
06-27-1952	 4488	 4488	    0
06-28-1952	 3100	 3100	    0
06-29-1952	 2962	 2962	    0
06-30-1952	 4457	 4457	    0
07-01-1952	 4423	 4423	    0
07-02-1952	 4818	 4818	    0
07-03-1952	 4506	 4506	    0
07-04-1952	 4451	 4451	    0
07-05-1952	 2788	 2788	    0
07-06-1952	 1312	 1312	    0
07-07-1952	 4364	 4364	    0
07-08-1952	 3671	 3671	    0
07-09-1952	 3086	 3086	    0
07-10-1952	 4300	 4300	    0
07-11-1952	 2833	 2833	    0
07-12-1952	 1405	 1405	    0
07-13-1952	 2463	 2463	    0
07-14-1952	 4793	 4793	    0
07-15-1952	 4745	 4745	    0
07-16-1952	 4949	 4949	    0
07-17-1952	 4961	 4961	    0
07-18-1952	 5041	 5041	    0
07-19-1952	 2907	 2907	    0
07-20-1952	 1786	 1786	    0
07-21-1952	 6289	 6289	    0
07-22-1952	 6114	 6114	    0
07-23-1952	 6175	 6175	    0
07-24-1952	 6298	 6298	    0
07-25-1952	 6183	 6183	    0
07-26-1952	 4007	 4007	    0
07-27-1952	 1987	 1987	    0
07-28-1952	 6050	 6050	    0
07-29-1952	 6415	 6415	    0
07-30-1952	 6376	 6376	    0
07-31-1952	 6534	 6534	    0
08-01-1952	 6511	 6511	    0
08-02-1952	 3949	 3949	    0
08-03-1952	  706	  706	    0
08-04-1952	 6207	 6207	    0
08-05-1952	 4985	 4985	    0
08-06-1952	 5190	 5190	    0
08-07-1952	 5131	 5131	    0
08-08-1952	 4089	 4089	    0
08-09-1952	 3335	 3335	    0
08-10-1952	 1787	 1787	    0
08-11-1952	 5519	 5519	    0
08-12-1952	 5811	 5811	    0
08-13-1952	 4892	 4892	    0
08-14-1952	 5918	 5918	    0
08-15-1952	 6040	 6040	    0
08-16-1952	 6109	 6109	    0
08-17-1952	 2153	 2153	    0
08-18-1952	 5835	 5835	    0
08-19-1952	 5124	 5124	    0
08-20-1952	 4858	 4858	    0
08-21-1952	 5002	 5002	    0
08-22-1952	 4703	 4703	    0
08-23-1952	 4746	 4746	    0
08-24-1952	 1522	 1522	    0
08-25-1952	 5620	 5620	    0
08-26-1952	 5641	 5641	    0
08-27-1952	 5604	 5604	    0
08-28-1952	 5823	 5823	    0
08-29-1952	 5425	 5425	    0
08-30-1952	 2401	 2401	    0
08-31-1952	 1465	 1465	    0
09-01-1952	 3797	 3797	    0
09-02-1952	 3099	 3099	    0
09-03-1952	 3307	 3307	    0
09-04-1952	 4796	 4796	    0
09-05-1952	 4523	 4523	    0
09-06-1952	 5038	 5038	    0
09-07-1952	 1440	 1440	    0
09-08-1952	 5113	 5113	    0
09-09-1952	 4985	 4985	    0
09-10-1952	 3042	 3042	    0
09-11-1952	 5862	 5862	    0
09-12-1952	 5989	 5989	    0
09-13-1952	 2705	 2705	    0
09-14-1952	 1612	 1612	    0
09-15-1952	 4652	 4652	    0
09-16-1952	 3571	 3571	    0
09-17-1952	 3320	 3320	    0
09-18-1952	 3899	 3899	    0
09-19-1952	 4370	 4370	    0
09-20-1952	 2895	 2895	    0
09-21-1952	 2971	 2971	    0
09-22-1952	 5204	 5204	    0
09-23-1952	 4487	 4487	    0
09-24-1952	 4306	 4306	    0
09-25-1952	 2687	 2687	    0
09-26-1952	 3038	 3038	    0
09-27-1952	 1788	 1788	    0
09-28-1952	 1794	 1794	    0
09-29-1952	 4685	 4685	    0
09-30-1952	 4824	 4824	    0
10-01-1952	 4848	 4848	    0
10-02-1952	 4955	 4955	    0
10-03-1952	 5784	 5784	    0
10-04-1952	 2557	 2557	    0
10-05-1952	 5508	 5508	    0
10-06-1952	 5952	 5952	    0
10-07-1952	 4726	 4726	    0
10-08-1952	 4691	 4691	    0
10-09-1952	 4610	 4610	    0
10-10-1952	 4907	 4907	    0
10-11-1952	 1646	 1646	    0
10-12-1952	 1524	 1524	    0
10-13-1952	 4705	 4705	    0
10-14-1952	 5078	 5078	    0
10-15-1952	 5697	 5697	    0
10-16-1952	 4719	 4719	    0
10-17-1952	 4195	 4195	    0
10-18-1952	 2973	 2973	    0
10-19-1952	 5306	 5306	    0
10-20-1952	 6554	 6554	    0
10-21-1952	 6818	 6818	    0
10-22-1952	 6231	 6231	    0
10-23-1952	 5614	 5614	    0
10-24-1952	 5795	 5795	    0
10-25-1952	 3887	 3887	    0
10-26-1952	 3090	 3090	    0
10-27-1952	 6167	 6167	    0
10-28-1952	 6291	 6291	    0
10-29-1952	 6318	 6318	    0
10-30-1952	 6066	 6066	    0
10-31-1952	 5866	 5866	    0
11-01-1952	 5882	 5882	    0
11-02-1952	 1264	 1264	    0
11-03-1952	 5735	 5735	    0
11-04-1952	 5846	 5846	    0
11-05-1952	 5693	 5693	    0
11-06-1952	 5888	 5888	    0
11-07-1952	 6272	 6272	    0
11-08-1952	 5892	 5892	    0
11-09-1952	 1265	 1265	    0
11-10-1952	 5542	 5542	    0
11-11-1952	 4941	 4941	    0
11-12-1952	 5437	 5437	    0
11-13-1952	 5231	 5231	    0
11-14-1952	 3978	 3978	    0
11-15-1952	 2264	 2264	    0
11-16-1952	 1182	 1182	    0
11-17-1952	 3064	 3064	    0
11-18-1952	 2372	 2372	    0
11-19-1952	 3277	 3277	    0
11-20-1952	 4825	 4825	    0
11-21-1952	 5408	 5408	    0
11-22-1952	 3020	 3020	    0
11-23-1952	 1575	 1575	    0
11-24-1952	 5167	 5167	    0
11-25-1952	 4990	 4990	    0
11-26-1952	 4801	 4801	    0
11-27-1952	 3069	 3069	    0
11-28-1952	 5066	 5066	    0
11-29-1952	 2749	 2749	    0
11-30-1952	 4421	 4421	    0
12-01-1952	 6506	 6506	    0
12-02-1952	 6595	 6595	    0
12-03-1952	 5956	 5956	    0
12-04-1952	 5976	 5976	    0
12-05-1952	 6203	 6203	    0
12-06-1952	 2996	 2996	    0
12-07-1952	    0	    0	    0
12-08-1952	 2796	 2796	    0
12-09-1952	 2801	 2801	    0
12-10-1952	 2937	 2937	    0
12-11-1952	 2868	 2868	    0
12-12-1952	 3565	 3565	    0
12-13-1952	 1924	 1924	    0
12-14-1952	  909	  909	    0
12-15-1952	 4465	 4465	    0
12-16-1952	 4821	 4821	    0
12-17-1952	 5251	 5251	    0
12-18-1952	 5661	 5661	    0
12-19-1952	 7942	 7942	    0
12-20-1952	 7771	 7771	    0
12-21-1952	 6384	 6384	    0
12-22-1952	 6770	 6770	    0
12-23-1952	 6641	 6641	    0
12-24-1952	 6275	 6275	    0
12-25-1952	 5175	 5175	    0
12-26-1952	 6777	 6777	    0
12-27-1952	 5689	 5689	    0
12-28-1952	 7290	 7290	    0
12-29-1952	 7352	 7352	    0
12-30-1952	 6703	 6703	    0
12-31-1952	 6702	 6702	    0
01-01-1953	 3934	 3934	    0
01-02-1953	 5814	 5814	    0
01-03-1953	 6126	 6126	    0
01-04-1953	 5188	 5188	    0
01-05-1953	 5241	 5241	    0
01-06-1953	 5916	 5916	    0
01-07-1953	 5775	 5775	    0
01-08-1953	 3171	 3171	    0
01-09-1953	 3055	 3055	    0
01-10-1953	    0	    0	    0
01-11-1953	  154	  154	    0
01-12-1953	 2092	 2092	    0
01-13-1953	 1934	 1934	    0
01-14-1953	  179	  179	    0
01-15-1953	    0	    0	    0
01-16-1953	  160	  160	    0
01-17-1953	 3911	 3911	    0
01-18-1953	 2001	 2001	    0
01-19-1953	 1798	 1798	    0
01-20-1953	 1874	 1874	    0
01-21-1953	 1195	 1195	    0
01-22-1953	 2174	 2174	    0
01-23-1953	    0	    0	    0
01-24-1953	  125	  125	    0
01-25-1953	  412	  412	    0
01-26-1953	    0	    0	    0
01-27-1953	    0	    0	    0
01-28-1953	    0	    0	    0
01-29-1953	 1710	 1710	    0
01-30-1953	 2725	 2725	    0
01-31-1953	    0	    0	    0
02-01-1953	    0	    0	    0
02-02-1953	 5464	 5464	    0
02-03-1953	 5896	 5896	    0
02-04-1953	 5802	 5802	    0
02-05-1953	 5897	 5897	    0
02-06-1953	 2374	 2374	    0
02-07-1953	    0	    0	    0
02-08-1953	    0	    0	    0
02-09-1953	 2999	 2999	    0
02-10-1953	 3236	 3236	    0
02-11-1953	 1605	 1605	    0
02-12-1953	 1020	 1020	    0
02-13-1953	    0	    0	    0
02-14-1953	    0	    0	    0
02-15-1953	    0	    0	    0
02-16-1953	 3185	 3185	    0
02-17-1953	 2455	 2455	    0
02-18-1953	  699	  699	    0
02-19-1953	  301	  301	    0
02-20-1953	    0	    0	    0
02-21-1953	    0	    0	    0
02-22-1953	    0	    0	    0
02-23-1953	  467	  467	    0
02-24-1953	    0	    0	    0
02-25-1953	 2788	 2788	    0
02-26-1953	 2531	 2531	    0
02-27-1953	  826	  826	    0
02-28-1953	 2442	 2442	    0
03-01-1953	 1733	 1733	    0
03-02-1953	 1217	 1217	    0
03-03-1953	    0	    0	    0
03-04-1953	   78	   78	    0
03-05-1953	 4434	 4434	    0
03-06-1953	 5222	 5222	    0
03-07-1953	  662	  662	    0
03-08-1953	  792	  792	    0
03-09-1953	 7165	 7165	    0
03-10-1953	 7384	 7384	    0
03-11-1953	 7334	 7334	    0
03-12-1953	 5431	 5431	    0
03-13-1953	 5313	 5313	    0
03-14-1953	 4787	 4787	    0
03-15-1953	    0	    0	    0
03-16-1953	 5545	 5545	    0
03-17-1953	 3654	 3654	    0
03-18-1953	 3628	 3628	    0
03-19-1953	 3534	 3534	    0
03-20-1953	 3503	 3503	    0
03-21-1953	 3466	 3466	    0
03-22-1953	  213	  213	    0
03-23-1953	 5111	 5111	    0
03-24-1953	 3686	 3686	    0
03-25-1953	 3832	 3832	    0
03-26-1953	 1457	 1457	    0
03-27-1953	 1551	 1551	    0
03-28-1953	 1434	 1434	    0
03-29-1953	    0	    0	    0
03-30-1953	 4794	 4794	    0
03-31-1953	 4763	 4763	    0
